user_id,segment,reward_amount,avg_session_time,retention_30d,reward_dependency_score
671,genuine_gamer,2.33,52.96,1,34
672,reward_hunter,13.94,9.55,0,77
673,genuine_gamer,3.86,90.52,0,21
674,casual_user,9.95,56.58,0,54
675,casual_user,5.5,13.5,1,59
676,reward_hunter,13.36,17.98,0,83
677,genuine_gamer,3.91,76.3,1,17
678,genuine_gamer,2.47,79.34,1,24
679,reward_hunter,22.18,7.87,1,82
680,reward_hunter,26.11,19.54,1,93
681,reward_hunter,12.24,6.76,0,91
682,genuine_gamer,7.14,38.93,1,13
683,genuine_gamer,2.39,103.61,1,10
684,casual_user,12.51,29.96,0,54
685,reward_hunter,18.11,6.35,0,74
686,casual_user,12.8,53.94,1,44
687,casual_user,9.19,35.7,1,55
688,genuine_gamer,3.45,32.0,1,22
689,reward_hunter,26.53,12.05,1,99
690,genuine_gamer,7.12,95.16,0,30
691,genuine_gamer,7.75,47.53,0,20
692,casual_user,10.99,27.8,0,64
693,casual_user,6.65,19.52,0,48
694,genuine_gamer,7.7,101.13,1,29
695,genuine_gamer,3.21,93.14,1,31
696,casual_user,10.28,39.89,1,63
697,genuine_gamer,6.69,62.12,1,38
698,casual_user,9.71,58.29,1,47
699,genuine_gamer,9.99,65.36,1,35
700,casual_user,14.17,34.09,1,62
701,casual_user,5.02,31.91,0,56
702,genuine_gamer,5.83,92.32,1,26
703,genuine_gamer,2.74,119.28,1,32
704,genuine_gamer,4.46,51.0,1,12
705,genuine_gamer,3.9,64.93,1,31
706,reward_hunter,26.59,14.01,0,93
707,genuine_gamer,7.5,87.23,1,25
708,reward_hunter,24.74,16.98,0,74
709,genuine_gamer,2.96,87.18,1,36
710,casual_user,10.53,41.08,1,64
711,reward_hunter,14.24,9.59,0,76
712,casual_user,11.81,42.55,1,60
713,casual_user,12.23,17.56,0,54
714,casual_user,5.34,38.19,0,53
715,genuine_gamer,6.2,79.96,1,15
716,reward_hunter,29.93,14.51,0,88
717,reward_hunter,20.29,14.91,0,78
718,reward_hunter,29.36,10.04,0,91
719,genuine_gamer,8.14,76.11,1,17
720,casual_user,7.25,25.09,0,52
721,reward_hunter,29.36,17.49,1,76
722,genuine_gamer,3.28,115.44,0,28
723,genuine_gamer,7.49,34.3,1,28
724,casual_user,6.05,43.63,0,46
725,casual_user,14.29,10.16,0,43
726,reward_hunter,12.16,14.52,0,84
727,genuine_gamer,6.46,75.74,0,30
728,reward_hunter,19.57,11.69,0,73
729,genuine_gamer,2.11,100.74,1,25
730,genuine_gamer,5.35,61.71,0,16
731,genuine_gamer,4.23,32.22,1,26
732,reward_hunter,27.9,11.45,0,89
733,casual_user,7.56,48.0,1,47
734,casual_user,7.48,28.91,0,45
735,genuine_gamer,4.03,83.33,1,14
736,reward_hunter,22.1,3.8,1,79
737,genuine_gamer,2.46,61.72,1,21
738,reward_hunter,26.86,12.27,1,75
739,casual_user,12.48,10.3,0,40
740,genuine_gamer,4.18,34.11,1,28
741,casual_user,11.73,58.64,0,47
742,genuine_gamer,5.01,118.36,1,11
743,casual_user,10.42,50.66,0,62
744,casual_user,11.09,29.56,1,48
745,genuine_gamer,5.69,103.93,1,39
746,reward_hunter,29.52,9.65,1,84
747,genuine_gamer,2.32,119.29,1,37
748,casual_user,8.04,43.67,0,68
749,reward_hunter,12.22,8.99,1,95
750,casual_user,7.83,59.69,1,61
751,genuine_gamer,2.14,58.37,1,33
752,reward_hunter,11.04,19.53,0,75
753,casual_user,13.44,19.5,0,51
754,genuine_gamer,6.53,42.83,1,14
755,genuine_gamer,4.13,109.32,1,25
756,reward_hunter,11.88,16.36,0,74
757,casual_user,10.53,14.12,0,47
758,casual_user,9.07,21.08,1,58
759,reward_hunter,16.33,13.05,0,92
760,reward_hunter,16.38,2.71,0,92
761,genuine_gamer,2.71,37.86,1,22
762,genuine_gamer,7.13,95.16,1,27
763,genuine_gamer,3.5,68.68,1,26
764,casual_user,8.88,58.29,1,53
765,genuine_gamer,8.2,77.44,0,24
766,casual_user,5.08,54.0,1,66
767,reward_hunter,23.87,2.81,0,76
768,reward_hunter,26.1,12.98,1,98
769,genuine_gamer,3.14,34.46,1,27
770,reward_hunter,26.79,11.06,1,70
771,genuine_gamer,4.62,89.39,1,35
772,reward_hunter,20.37,6.49,0,86
773,genuine_gamer,9.07,77.18,1,18
774,genuine_gamer,6.89,68.14,1,12
775,reward_hunter,13.89,3.17,0,93
776,genuine_gamer,9.59,111.54,1,33
777,genuine_gamer,5.39,113.52,1,18
778,casual_user,10.34,55.88,1,45
779,casual_user,14.02,11.68,1,68
780,casual_user,10.22,51.92,1,40
781,casual_user,12.38,55.16,0,68
782,casual_user,5.45,30.56,1,60
783,genuine_gamer,9.14,77.42,1,32
784,genuine_gamer,5.62,95.43,0,18
785,genuine_gamer,5.93,115.13,1,22
786,reward_hunter,25.04,10.66,0,95
787,casual_user,14.28,16.1,1,52
788,casual_user,8.93,59.3,1,67
789,casual_user,10.35,38.69,0,46
790,reward_hunter,20.94,11.73,0,96
791,genuine_gamer,7.94,114.37,1,13
792,casual_user,14.38,50.43,1,45
793,casual_user,8.87,48.72,1,58
794,casual_user,10.98,33.45,1,59
795,genuine_gamer,4.08,103.69,1,14
796,reward_hunter,26.81,4.34,0,95
797,reward_hunter,18.34,12.72,0,81
798,casual_user,12.45,54.94,1,54
799,casual_user,11.0,32.49,0,55
800,reward_hunter,20.41,19.62,0,84
801,casual_user,14.59,10.25,0,58
802,genuine_gamer,9.91,50.77,1,35
803,casual_user,13.89,59.5,0,53
804,casual_user,7.93,47.07,1,52
805,casual_user,14.62,53.62,1,48
806,casual_user,9.58,30.15,1,67
807,reward_hunter,12.09,15.89,1,70
808,reward_hunter,21.78,8.04,0,88
809,casual_user,12.2,48.07,0,40
810,genuine_gamer,2.62,60.36,1,26
811,reward_hunter,11.95,12.52,0,85
812,reward_hunter,26.91,4.31,0,86
813,genuine_gamer,6.81,101.33,1,28
814,reward_hunter,20.43,18.2,1,82
815,reward_hunter,26.99,3.59,0,81
816,casual_user,13.99,56.53,1,60
817,casual_user,6.1,14.59,1,63
818,genuine_gamer,4.76,93.12,1,37
819,genuine_gamer,6.54,87.0,1,29
820,genuine_gamer,6.92,102.04,1,33
821,reward_hunter,19.84,11.06,0,94
822,genuine_gamer,8.15,103.86,1,19
823,genuine_gamer,5.68,97.92,1,39
824,genuine_gamer,5.58,33.57,1,14
825,casual_user,8.96,46.19,1,44
826,reward_hunter,17.73,3.18,0,84
827,genuine_gamer,5.91,54.49,1,30
828,genuine_gamer,4.11,65.56,1,18
829,casual_user,8.87,35.97,1,41
830,casual_user,10.78,21.41,1,41
831,genuine_gamer,9.52,86.16,1,10
832,casual_user,8.65,31.79,1,50
833,genuine_gamer,5.54,95.92,0,25
834,genuine_gamer,2.83,111.18,1,26
835,casual_user,10.78,20.22,0,43
836,casual_user,12.02,12.35,1,41
837,reward_hunter,25.85,2.38,1,87
838,genuine_gamer,4.68,47.67,0,19
839,casual_user,10.88,48.75,0,62
840,casual_user,13.28,38.05,1,46
841,genuine_gamer,7.48,72.4,0,17
842,casual_user,8.74,55.5,1,53
843,genuine_gamer,2.53,109.57,0,20
844,reward_hunter,20.09,5.72,0,89
845,genuine_gamer,8.56,40.65,1,14
846,casual_user,12.89,15.99,0,63
847,genuine_gamer,5.63,52.85,1,32
848,reward_hunter,23.25,3.17,0,99
849,casual_user,9.94,24.67,1,41
850,casual_user,12.01,14.35,0,68
851,genuine_gamer,3.25,87.39,1,39
852,casual_user,14.06,50.64,1,53
853,genuine_gamer,3.27,46.1,1,35
854,reward_hunter,23.48,17.31,0,83
855,genuine_gamer,2.48,38.09,1,29
856,genuine_gamer,3.12,87.91,0,10
857,genuine_gamer,2.0,41.69,1,29
858,casual_user,13.75,42.06,0,61
859,casual_user,11.66,18.16,1,65
860,genuine_gamer,4.24,87.7,1,10
861,reward_hunter,26.74,11.93,0,92
862,casual_user,5.78,48.73,1,50
863,casual_user,5.35,18.12,1,53
864,casual_user,8.54,38.55,1,44
865,casual_user,6.4,15.96,1,68
866,casual_user,12.77,49.15,0,47
867,genuine_gamer,4.46,74.26,1,34
868,genuine_gamer,7.37,73.67,1,17
869,reward_hunter,29.13,9.89,1,75
870,reward_hunter,13.62,3.43,0,74
871,genuine_gamer,6.65,45.61,1,26
872,genuine_gamer,3.03,45.26,1,22
873,casual_user,10.31,37.97,1,67
874,casual_user,10.6,11.21,0,58
875,genuine_gamer,5.65,35.26,1,14
876,genuine_gamer,9.16,89.75,1,36
877,casual_user,6.38,45.23,0,63
878,casual_user,12.27,44.14,1,60
879,genuine_gamer,7.86,94.1,1,26
880,genuine_gamer,2.7,110.79,1,25
881,genuine_gamer,4.53,49.66,0,15
882,casual_user,10.25,44.97,0,68
883,genuine_gamer,7.75,100.11,1,33
884,genuine_gamer,6.98,55.82,1,33
885,reward_hunter,15.12,8.87,1,78
886,genuine_gamer,3.2,90.16,1,30
887,casual_user,11.42,25.52,1,66
888,genuine_gamer,8.84,81.62,1,26
889,genuine_gamer,8.37,52.63,0,18
890,genuine_gamer,5.3,88.91,1,18
891,casual_user,13.34,53.35,1,44
892,reward_hunter,14.19,8.14,1,78
893,reward_hunter,19.43,6.81,0,85
894,genuine_gamer,8.42,37.95,1,32
895,casual_user,6.17,20.99,1,55
896,genuine_gamer,8.59,65.71,0,18
897,genuine_gamer,8.6,74.8,1,18
898,reward_hunter,19.13,12.71,0,96
899,genuine_gamer,9.78,98.02,1,19
900,genuine_gamer,8.61,94.27,1,24
901,genuine_gamer,6.41,52.33,1,30
902,genuine_gamer,7.51,36.69,1,29
903,genuine_gamer,7.77,94.26,1,16
904,casual_user,8.81,26.29,1,51
905,casual_user,11.81,25.07,0,52
906,reward_hunter,16.72,8.11,0,78
907,reward_hunter,11.4,6.06,1,70
908,genuine_gamer,8.08,46.24,1,12
909,genuine_gamer,9.21,109.85,1,23
910,genuine_gamer,6.81,92.23,1,17
911,casual_user,5.48,16.5,0,64
912,genuine_gamer,3.6,112.92,1,36
913,casual_user,7.4,53.77,1,51
914,casual_user,12.7,13.58,0,58
915,casual_user,6.39,17.44,1,57
916,casual_user,7.23,13.03,0,49
917,genuine_gamer,7.02,37.51,1,29
918,reward_hunter,10.09,10.46,0,90
919,reward_hunter,22.04,17.94,0,90
920,genuine_gamer,2.03,39.58,0,30
921,reward_hunter,25.11,5.98,1,83
922,casual_user,10.08,27.39,0,62
923,reward_hunter,19.18,15.11,1,94
924,reward_hunter,28.98,4.65,1,76
925,casual_user,7.29,34.79,0,59
926,genuine_gamer,8.82,112.31,1,17
927,genuine_gamer,7.12,33.33,1,11
928,casual_user,13.46,55.87,1,56
929,casual_user,11.2,35.86,0,58
930,genuine_gamer,4.72,57.33,1,16
931,genuine_gamer,9.05,36.11,1,23
932,reward_hunter,12.34,17.64,0,75
933,reward_hunter,22.36,3.97,1,72
934,casual_user,9.98,46.56,1,57
935,genuine_gamer,2.88,40.19,1,10
936,genuine_gamer,9.62,96.36,1,26
937,genuine_gamer,3.4,88.16,1,39
938,reward_hunter,22.74,10.8,0,98
939,genuine_gamer,3.15,71.59,1,39
940,casual_user,13.45,20.54,0,62
941,genuine_gamer,7.29,55.17,1,37
942,casual_user,11.98,28.15,0,40
943,casual_user,13.32,57.85,1,62
944,reward_hunter,21.91,19.44,0,90
945,genuine_gamer,9.09,54.51,1,11
946,genuine_gamer,7.56,37.13,1,12
947,genuine_gamer,4.0,68.73,1,31
948,reward_hunter,28.58,18.74,1,88
949,reward_hunter,25.22,2.28,0,96
950,casual_user,5.42,54.96,1,64
951,casual_user,8.18,25.37,1,43
952,casual_user,11.64,14.46,0,69
953,genuine_gamer,9.91,50.05,1,29
954,reward_hunter,28.64,13.32,0,76
955,casual_user,11.63,15.88,0,50
956,genuine_gamer,7.56,109.41,1,16
957,casual_user,7.6,56.9,1,55
958,genuine_gamer,4.28,100.19,1,30
959,genuine_gamer,3.78,107.64,1,24
960,casual_user,9.35,30.97,0,63
961,genuine_gamer,9.63,71.55,1,38
962,casual_user,9.76,13.3,1,69
963,genuine_gamer,6.58,47.87,1,14
964,genuine_gamer,4.41,62.27,1,28
965,genuine_gamer,3.21,65.41,1,12
966,genuine_gamer,10.0,30.25,1,14
967,casual_user,11.46,48.73,0,45
968,genuine_gamer,6.78,49.59,1,38
969,casual_user,7.82,27.55,1,54
970,casual_user,6.08,32.17,1,53
971,casual_user,12.08,57.15,1,56
972,reward_hunter,18.86,19.44,0,75
973,casual_user,11.72,19.31,0,57
974,genuine_gamer,4.25,83.77,1,20
975,genuine_gamer,3.1,90.75,1,38
976,genuine_gamer,2.77,84.59,1,36
977,casual_user,7.82,14.68,1,48
978,genuine_gamer,9.41,51.22,1,33
979,casual_user,12.26,44.38,0,55
980,casual_user,13.15,25.71,0,64
981,genuine_gamer,7.73,90.19,1,10
982,reward_hunter,14.28,7.75,0,78
983,genuine_gamer,5.17,81.56,0,35
984,genuine_gamer,2.49,100.33,1,20
985,casual_user,6.46,27.83,1,50
986,casual_user,5.48,27.38,1,57
987,casual_user,7.57,42.07,0,69
988,casual_user,14.65,18.14,0,40
989,genuine_gamer,7.33,61.35,1,11
990,reward_hunter,10.69,4.71,1,98
991,reward_hunter,24.52,7.9,0,96
992,casual_user,8.03,32.28,0,61
993,genuine_gamer,8.02,109.66,0,24
994,casual_user,8.29,20.97,0,61
995,genuine_gamer,2.57,30.39,0,12
996,genuine_gamer,9.02,77.77,1,33
997,reward_hunter,10.09,15.58,0,84
998,genuine_gamer,4.87,112.06,1,11
999,reward_hunter,26.86,5.45,0,91
1000,casual_user,5.66,26.27,0,49
1001,genuine_gamer,2.99,51.21,1,39
1002,casual_user,11.74,57.55,1,62
1003,reward_hunter,15.83,4.67,0,75
1004,casual_user,11.6,33.16,0,58
1005,reward_hunter,29.13,17.91,0,77
1006,casual_user,8.06,47.76,1,69
1007,casual_user,7.01,57.82,0,58
1008,reward_hunter,19.97,8.65,1,71
1009,genuine_gamer,4.64,39.01,0,10
1010,casual_user,10.3,52.98,1,65
1011,genuine_gamer,9.09,38.99,1,33
1012,reward_hunter,21.54,11.89,0,93
1013,reward_hunter,28.5,10.77,0,73
1014,genuine_gamer,9.45,73.7,1,21
1015,casual_user,6.76,29.09,0,47
1016,reward_hunter,25.62,5.99,0,90
1017,genuine_gamer,2.14,77.22,1,30
1018,casual_user,10.31,21.21,1,63
1019,reward_hunter,28.3,8.83,0,99
1020,genuine_gamer,7.91,33.74,1,15
1021,casual_user,11.42,37.99,1,43
1022,genuine_gamer,7.1,81.26,1,29
1023,reward_hunter,24.72,16.69,0,82
1024,reward_hunter,19.77,16.09,0,74
1025,reward_hunter,28.57,9.68,0,89
1026,casual_user,12.75,35.89,0,51
1027,reward_hunter,11.77,14.56,0,98
1028,reward_hunter,14.15,18.05,0,84
1029,genuine_gamer,9.82,108.25,1,19
1030,reward_hunter,26.64,15.6,0,97
1031,genuine_gamer,6.77,102.87,1,35
1032,casual_user,8.14,18.07,0,44
1033,genuine_gamer,9.39,50.76,1,19
1034,genuine_gamer,6.04,118.69,0,19
1035,genuine_gamer,6.22,105.06,1,38
1036,casual_user,7.24,59.01,0,59
1037,genuine_gamer,6.23,83.46,1,33
1038,casual_user,11.45,15.22,1,59
1039,genuine_gamer,9.26,105.15,1,32
1040,genuine_gamer,6.89,113.14,1,35
1041,casual_user,12.31,46.31,1,43
1042,reward_hunter,20.77,7.37,0,88
1043,genuine_gamer,4.23,61.27,1,12
1044,casual_user,10.12,29.01,1,60
1045,reward_hunter,18.59,8.95,0,74
1046,casual_user,14.72,20.21,1,62
1047,genuine_gamer,8.47,48.95,1,24
1048,genuine_gamer,3.34,103.14,1,20
1049,reward_hunter,13.33,11.18,0,96
1050,genuine_gamer,9.83,109.15,1,27
1051,reward_hunter,15.09,14.03,0,99
1052,casual_user,12.3,41.7,1,69
1053,reward_hunter,22.58,12.19,0,89
1054,reward_hunter,18.33,13.98,0,78
1055,reward_hunter,12.9,18.46,0,79
1056,genuine_gamer,4.81,42.3,1,35
1057,reward_hunter,25.39,7.42,1,93
1058,casual_user,10.37,22.71,1,65
1059,casual_user,11.53,19.12,1,51
1060,casual_user,12.14,26.39,0,65
1061,reward_hunter,29.15,2.93,1,88
1062,reward_hunter,19.66,10.72,0,72
1063,reward_hunter,19.2,2.27,0,92
1064,casual_user,12.39,25.97,0,45
1065,casual_user,12.08,32.72,0,48
1066,casual_user,12.91,55.01,1,57
1067,genuine_gamer,4.63,41.88,1,14
1068,genuine_gamer,8.07,53.65,1,33
1069,genuine_gamer,9.37,71.07,1,38
1070,genuine_gamer,3.02,49.86,1,12
1071,genuine_gamer,5.6,109.4,1,15
1072,genuine_gamer,7.15,92.01,0,14
1073,genuine_gamer,4.27,115.16,1,21
1074,genuine_gamer,7.17,51.57,1,19
1075,reward_hunter,27.04,7.94,0,95
1076,casual_user,14.03,11.35,0,42
1077,genuine_gamer,8.19,87.28,1,31
1078,casual_user,11.72,53.86,1,42
1079,genuine_gamer,6.25,83.0,1,23
1080,reward_hunter,24.17,17.54,0,97
1081,reward_hunter,29.25,5.58,1,96
1082,genuine_gamer,4.18,56.44,1,27
1083,casual_user,12.67,22.87,1,67
1084,reward_hunter,25.43,7.21,1,84
1085,reward_hunter,22.02,2.3,0,73
1086,casual_user,9.15,14.86,1,58
1087,casual_user,11.66,54.98,1,41
1088,genuine_gamer,9.7,112.94,0,21
1089,reward_hunter,23.75,3.09,0,70
1090,genuine_gamer,9.15,102.78,1,35
1091,reward_hunter,13.02,19.11,1,89
1092,casual_user,14.0,13.22,0,67
1093,casual_user,6.19,27.56,0,41
1094,casual_user,11.08,38.33,0,61
1095,genuine_gamer,9.48,37.15,1,24
1096,genuine_gamer,9.33,43.43,1,34
1097,genuine_gamer,7.39,49.61,1,39
1098,genuine_gamer,2.13,83.8,1,25
1099,reward_hunter,23.43,16.19,0,84
1100,genuine_gamer,4.14,99.06,1,13
1101,genuine_gamer,2.86,34.72,1,12
1102,reward_hunter,18.54,6.33,0,81
1103,reward_hunter,19.59,4.35,0,76
1104,reward_hunter,27.56,18.6,0,81
1105,reward_hunter,18.09,16.55,0,93
1106,genuine_gamer,7.28,106.56,1,14
1107,genuine_gamer,6.11,99.63,0,22
1108,reward_hunter,23.6,7.07,1,72
1109,casual_user,12.97,36.14,0,49
1110,genuine_gamer,4.17,76.21,1,13
1111,reward_hunter,19.94,7.5,0,71
1112,genuine_gamer,3.04,118.36,0,21
1113,genuine_gamer,4.57,110.22,1,33
1114,casual_user,9.83,48.96,1,42
1115,casual_user,5.14,50.69,0,64
1116,casual_user,5.34,37.55,1,45
1117,genuine_gamer,5.37,88.7,1,34
1118,reward_hunter,23.5,7.62,0,77
1119,genuine_gamer,7.81,116.51,0,18
1120,genuine_gamer,2.52,75.41,1,11
1121,reward_hunter,16.84,19.48,1,96
1122,reward_hunter,27.01,16.67,1,80
1123,reward_hunter,19.13,19.77,0,94
1124,reward_hunter,28.88,11.42,0,75
1125,casual_user,8.52,18.14,1,47
1126,casual_user,10.15,52.31,0,42
1127,genuine_gamer,6.43,53.22,1,29
1128,casual_user,6.12,40.89,0,42
1129,genuine_gamer,6.44,70.93,0,11
1130,genuine_gamer,9.48,47.26,1,12
1131,casual_user,12.64,48.56,1,54
1132,casual_user,11.9,44.15,0,50
1133,genuine_gamer,3.39,77.81,1,17
1134,genuine_gamer,3.41,119.6,1,35
1135,casual_user,5.82,51.4,1,55
1136,genuine_gamer,9.99,76.64,1,28
1137,reward_hunter,22.9,13.51,0,70
1138,casual_user,12.32,28.41,1,48
1139,casual_user,8.71,53.36,1,63
1140,casual_user,12.88,20.68,0,56
1141,reward_hunter,14.7,15.76,0,77
1142,genuine_gamer,2.44,108.26,1,30
1143,casual_user,13.05,20.36,0,68
1144,casual_user,8.96,28.29,1,66
1145,genuine_gamer,5.8,59.29,1,18
1146,reward_hunter,28.88,4.88,0,85
1147,reward_hunter,20.32,2.27,0,80
1148,casual_user,5.67,21.11,0,42
1149,reward_hunter,10.1,9.86,0,89
1150,reward_hunter,11.76,7.05,0,85
1151,casual_user,13.02,24.41,1,59
1152,reward_hunter,17.28,13.57,0,75
1153,casual_user,14.22,51.77,1,49
1154,casual_user,10.47,48.27,0,56
1155,casual_user,13.29,19.44,1,66
1156,reward_hunter,10.88,14.26,1,89
1157,genuine_gamer,5.79,119.9,1,32
1158,reward_hunter,26.9,5.05,0,84
1159,reward_hunter,13.03,2.69,0,88
1160,genuine_gamer,3.02,115.21,1,32
1161,reward_hunter,24.03,10.02,0,75
1162,genuine_gamer,9.88,55.26,1,13
1163,genuine_gamer,2.96,118.53,1,37
1164,casual_user,7.9,28.69,1,56
1165,genuine_gamer,5.26,56.63,1,32
1166,reward_hunter,24.78,9.51,1,75
1167,reward_hunter,26.85,19.95,0,70
1168,casual_user,9.07,42.51,0,61
1169,genuine_gamer,6.67,116.71,1,33
1170,genuine_gamer,6.42,39.17,1,17
1171,casual_user,8.07,10.93,1,56
1172,reward_hunter,13.25,10.36,0,95
1173,casual_user,6.84,54.65,1,56
1174,genuine_gamer,5.25,84.54,1,39
1175,casual_user,13.97,59.88,1,55
1176,casual_user,7.28,20.85,1,55
1177,reward_hunter,20.08,16.59,0,88
1178,genuine_gamer,8.87,41.15,1,35
1179,reward_hunter,12.03,3.13,1,76
1180,casual_user,10.96,14.09,0,49
1181,reward_hunter,27.13,4.7,1,77
1182,genuine_gamer,8.81,52.95,0,27
1183,casual_user,8.82,45.77,0,57
1184,reward_hunter,12.81,2.06,0,76
1185,genuine_gamer,8.34,50.63,0,13
1186,reward_hunter,12.37,14.74,0,96
1187,casual_user,13.7,36.47,1,54
1188,genuine_gamer,9.65,56.79,0,17
1189,genuine_gamer,8.22,71.49,1,20
1190,casual_user,10.74,37.35,1,59
1191,genuine_gamer,6.3,91.04,1,11
1192,casual_user,10.76,42.12,0,47
1193,genuine_gamer,2.44,84.52,1,39
1194,casual_user,14.51,41.06,0,40
1195,genuine_gamer,9.01,58.8,1,34
1196,reward_hunter,20.01,12.16,0,82
1197,reward_hunter,14.91,4.21,0,84
1198,reward_hunter,21.25,4.35,0,95
1199,casual_user,7.87,32.73,1,62
1200,genuine_gamer,9.69,81.03,1,27
1201,reward_hunter,23.38,9.11,0,95
1202,genuine_gamer,8.51,49.89,1,20
1203,genuine_gamer,9.18,56.48,1,16
1204,genuine_gamer,2.97,79.98,1,17
1205,casual_user,12.68,19.38,0,53
1206,reward_hunter,25.12,14.21,0,88
1207,casual_user,13.22,44.45,0,53
1208,casual_user,8.67,53.81,1,47
1209,genuine_gamer,6.79,87.58,1,17
1210,reward_hunter,12.76,10.05,0,82
1211,casual_user,6.89,35.79,1,47
1212,casual_user,9.93,59.99,1,56
1213,genuine_gamer,9.32,49.85,1,27
1214,reward_hunter,24.05,11.65,0,89
1215,casual_user,9.3,17.69,1,68
1216,genuine_gamer,8.69,91.3,1,25
1217,genuine_gamer,3.57,63.01,1,25
1218,casual_user,9.13,44.51,1,45
1219,casual_user,10.01,46.83,0,66
1220,genuine_gamer,9.74,55.31,0,27
1221,reward_hunter,19.9,16.83,0,99
1222,genuine_gamer,2.31,97.65,1,29
1223,casual_user,11.32,10.51,1,40
1224,reward_hunter,28.39,5.01,0,75
1225,casual_user,7.9,35.36,0,56
1226,casual_user,5.42,49.11,0,48
1227,genuine_gamer,8.76,107.21,1,18
1228,genuine_gamer,7.52,43.53,0,19
1229,reward_hunter,18.6,8.18,1,70
1230,casual_user,13.38,48.26,1,56
1231,reward_hunter,20.0,7.18,1,72
1232,genuine_gamer,6.71,112.87,1,31
1233,genuine_gamer,8.52,108.14,1,12
1234,genuine_gamer,5.26,43.44,1,12
1235,casual_user,13.11,34.26,1,49
1236,genuine_gamer,2.65,49.92,1,39
1237,reward_hunter,25.01,14.94,0,71
1238,casual_user,12.15,58.91,0,42
1239,reward_hunter,11.64,15.63,1,78
1240,genuine_gamer,4.76,115.17,1,11
1241,reward_hunter,15.2,9.62,0,71
1242,reward_hunter,24.6,14.24,1,99
1243,reward_hunter,17.04,15.67,0,93
1244,reward_hunter,22.02,12.96,0,70
1245,reward_hunter,22.59,18.55,0,86
1246,casual_user,10.28,35.05,0,45
1247,genuine_gamer,3.4,113.23,1,27
1248,genuine_gamer,4.56,30.35,1,27
1249,reward_hunter,18.86,16.79,0,96
1250,casual_user,11.13,26.15,1,40
1251,reward_hunter,22.72,15.57,0,87
1252,casual_user,12.65,16.72,1,40
1253,genuine_gamer,8.99,70.43,1,32
1254,genuine_gamer,2.51,64.64,1,33
1255,casual_user,6.83,31.78,0,44
1256,casual_user,12.42,26.39,1,47
1257,genuine_gamer,8.55,78.61,1,17
1258,casual_user,10.23,57.13,1,57
1259,genuine_gamer,6.33,75.25,1,27
1260,casual_user,7.86,49.31,1,42
1261,genuine_gamer,2.84,91.03,1,18
1262,reward_hunter,12.22,19.48,0,91
1263,genuine_gamer,9.51,49.97,1,20
1264,casual_user,9.31,25.97,0,63
1265,genuine_gamer,9.3,46.28,0,21
1266,genuine_gamer,9.42,31.61,1,25
1267,genuine_gamer,3.73,118.89,1,28
1268,casual_user,12.68,49.26,0,54
1269,casual_user,12.41,39.67,0,51
1270,genuine_gamer,9.74,89.05,1,35
1271,casual_user,6.83,16.13,0,43
1272,reward_hunter,26.78,12.32,0,92
1273,reward_hunter,28.63,19.23,0,94
1274,genuine_gamer,9.89,67.51,1,32
1275,casual_user,10.16,35.05,0,48
1276,genuine_gamer,7.74,74.68,1,12
1277,genuine_gamer,6.6,62.18,1,22
1278,reward_hunter,13.87,12.35,0,97
1279,genuine_gamer,2.49,37.67,1,20
1280,casual_user,8.69,34.04,0,54
1281,casual_user,10.97,26.91,0,47
1282,casual_user,6.9,54.44,0,63
1283,casual_user,11.53,18.87,0,62
1284,genuine_gamer,3.82,85.42,1,12
1285,genuine_gamer,3.29,118.87,0,28
1286,casual_user,6.52,11.89,1,43
1287,genuine_gamer,4.85,58.92,1,38
1288,genuine_gamer,7.15,85.72,1,14
1289,genuine_gamer,5.72,63.39,0,12
1290,genuine_gamer,3.99,59.6,1,13
1291,genuine_gamer,7.28,63.56,1,28
1292,genuine_gamer,8.21,71.94,1,29
1293,casual_user,11.85,38.37,0,69
1294,casual_user,14.71,28.34,1,48
1295,reward_hunter,26.56,4.83,1,80
1296,genuine_gamer,9.07,114.02,1,38
1297,genuine_gamer,3.33,81.64,1,21
1298,genuine_gamer,3.32,59.05,1,31
1299,casual_user,14.86,30.7,0,53
1300,casual_user,11.6,48.28,1,62
1301,genuine_gamer,4.45,70.3,1,16
1302,reward_hunter,13.26,16.36,0,80
1303,genuine_gamer,4.93,72.69,1,30
1304,casual_user,8.35,36.64,1,57
1305,casual_user,14.11,24.49,0,64
1306,reward_hunter,25.77,18.98,0,98
1307,casual_user,5.45,11.31,1,48
1308,reward_hunter,22.97,3.63,1,88
1309,genuine_gamer,9.58,51.99,1,26
1310,reward_hunter,21.09,5.49,0,87
1311,genuine_gamer,7.2,116.76,1,39
1312,reward_hunter,27.32,9.89,0,98
1313,casual_user,7.47,25.63,1,50
1314,reward_hunter,26.79,8.05,0,90
1315,casual_user,13.23,46.74,1,51
1316,casual_user,14.68,52.28,1,55
1317,casual_user,13.52,50.81,0,56
1318,casual_user,13.42,47.18,0,55
1319,genuine_gamer,3.71,72.01,1,28
1320,genuine_gamer,4.86,75.12,1,14
1321,genuine_gamer,2.85,105.92,1,25
1322,genuine_gamer,5.8,95.82,0,18
1323,reward_hunter,27.6,11.42,0,75
1324,genuine_gamer,7.62,33.37,1,26
1325,reward_hunter,13.21,9.55,1,80
1326,genuine_gamer,2.63,69.88,0,15
1327,genuine_gamer,5.58,103.22,1,19
